Timestamp (ms),Latitude (deg),Longitude (deg),Altitude (m),Yaw (deg),Pitch (deg),Roll (deg)
521400,42.2727985779597,-5.31948722622838,830,0,0,0
521500,42.2728051027009,-5.3194955758912,830,0,0,0
521600,42.2728116150262,-5.31950394310981,830,0,0,0
521700,42.2728181149095,-5.31951232785073,830,0,0,0
521800,42.2728246023248,-5.31952073008045,830,0,0,0
521900,42.2728310772462,-5.31952914976534,830,0,0,0
522000,42.2728375396477,-5.31953758687173,830,0,0,0
522100,42.2728439895036,-5.31954604136586,830,0,0,0
522200,42.2728504267879,-5.31955451321393,830,0,0,0
522300,42.272856851475,-5.31956300238204,830,0,0,0
522400,42.2728632635391,-5.31957150883624,830,0,0,0
522500,42.2728696629547,-5.3195800325425,830,0,0,0
522600,42.272876049696,-5.31958857346672,830,0,0,0
522700,42.2728824237375,-5.31959713157475,830,0,0,0
522800,42.2728887850538,-5.31960570683235,830,0,0,0
522900,42.2728951336194,-5.31961429920521,830,0,0,0
523000,42.2729014694089,-5.31962290865898,830,0,0,0
523100,42.2729077923969,-5.31963153515921,830,0,0,0
523200,42.2729141025582,-5.31964017867139,830,0,0,0
523300,42.2729203998675,-5.31964883916097,830,0,0,0
523400,42.2729266842996,-5.31965751659328,830,0,0,0
523500,42.2729329558294,-5.31966621093362,830,0,0,0
523600,42.2729392144317,-5.31967492214721,830,0,0,0
523700,42.2729454600816,-5.3196836501992,830,0,0,0
523800,42.272951692754,-5.31969239505469,830,0,0,0
523900,42.2729579124241,-5.3197011566787,830,0,0,0
524000,42.272964119067,-5.31970993503617,830,0,0,0
524100,42.2729703126577,-5.319718730092,830,0,0,0
524200,42.2729764931715,-5.31972754181099,830,0,0,0
524300,42.2729826605838,-5.31973637015791,830,0,0,0
524400,42.2729888148698,-5.31974521509745,830,0,0,0
524500,42.2729949560049,-5.31975407659421,830,0,0,0
524600,42.2730010839646,-5.31976295461276,830,0,0,0
524700,42.2730071987243,-5.31977184911759,830,0,0,0
524800,42.2730133002595,-5.31978076007309,830,0,0,0
524900,42.2730193885459,-5.31978968744365,830,0,0,0
525000,42.2730254635592,-5.31979863119355,830,0,0,0
525100,42.2730315252749,-5.31980759128701,830,0,0,0
525200,42.2730375736688,-5.31981656768819,830,0,0,0
525300,42.2730436087168,-5.31982556036119,830,0,0,0
525400,42.2730496303947,-5.31983456927003,830,0,0,0
525500,42.2730556386784,-5.31984359437868,830,0,0,0
525600,42.2730616335439,-5.31985263565103,830,0,0,0
525700,42.2730676149672,-5.31986169305091,830,0,0,0
525800,42.2730735829243,-5.31987076654211,830,0,0,0
525900,42.2730795373914,-5.3198798560883,830,0,0,0
526000,42.2730854783447,-5.31988896165315,830,0,0,0
526100,42.2730914057604,-5.31989808320024,830,0,0,0
526200,42.2730973196147,-5.31990722069306,830,0,0,0
526300,42.2731032198841,-5.31991637409508,830,0,0,0
526400,42.273109106545,-5.31992554336967,830,0,0,0
526500,42.2731149795736,-5.31993472848015,830,0,0,0
526600,42.2731208389467,-5.3199439293898,830,0,0,0
526700,42.2731266846407,-5.31995314606178,830,0,0,0
526800,42.2731325166322,-5.31996237845926,830,0,0,0
526900,42.273138334898,-5.31997162654528,830,0,0,0
527000,42.2731441394147,-5.31998089028284,830,0,0,0
527100,42.2731499563992,-5.31999022464165,830,0,0,0
527200,42.2731558352942,-5.31999965834747,830,0,0,0
527300,42.2731617760997,-5.32000919140033,830,0,0,0
527400,42.2731677788157,-5.32001882380025,830,0,0,0
527500,42.2731738434423,-5.32002855554726,830,0,0,0
527600,42.2731799699794,-5.3200383866414,830,0,0,0
527700,42.2731861584269,-5.32004831708269,830,0,0,0
527800,42.273192408785,-5.32005834687115,830,0,0,0
527900,42.2731987210535,-5.32006847600683,830,0,0,0
528000,42.2732050952326,-5.32007870448975,830,0,0,0
528100,42.2732115313221,-5.32008903231993,830,0,0,0
528200,42.2732180293222,-5.32009945949742,830,0,0,0
528300,42.2732245892328,-5.32010998602223,830,0,0,0
528400,42.2732312110539,-5.32012061189441,830,0,0,0
528500,42.2732378947855,-5.32013133711398,830,0,0,0
528600,42.2732446404276,-5.32014216168097,830,0,0,0
528700,42.2732514479802,-5.32015308559542,830,0,0,0
528800,42.2732583174433,-5.32016410885736,830,0,0,0
528900,42.2732652488169,-5.32017523146681,830,0,0,0
529000,42.273272242101,-5.32018645342382,830,0,0,0
529100,42.2732792972956,-5.32019777472841,830,0,0,0
529200,42.2732864144007,-5.32020919538063,830,0,0,0
529300,42.2732935934163,-5.32022071538049,830,0,0,0
529400,42.2733008343424,-5.32023233472805,830,0,0,0
529500,42.2733081371791,-5.32024405342332,830,0,0,0
529600,42.2733155019262,-5.32025587146635,830,0,0,0
529700,42.2733229285838,-5.32026778885716,830,0,0,0
529800,42.2733304171519,-5.3202798055958,830,0,0,0
529900,42.2733379676306,-5.3202919216823,830,0,0,0
530000,42.2733455800197,-5.3203041371167,830,0,0,0
530100,42.2733532543193,-5.32031645189903,830,0,0,0
530200,42.2733609905294,-5.32032886602932,830,0,0,0
530300,42.2733687886501,-5.32034137950762,830,0,0,0
530400,42.2733766486812,-5.32035399233396,830,0,0,0
530500,42.2733845706228,-5.32036670450838,830,0,0,0
530600,42.273392554475,-5.32037951603091,830,0,0,0
530700,42.2734006002376,-5.32039242690159,830,0,0,0
530800,42.2734087079107,-5.32040543712047,830,0,0,0
530900,42.2734168774943,-5.32041854668757,830,0,0,0
531000,42.2734251089885,-5.32043175560294,830,0,0,0
531100,42.2734334023931,-5.32044506386662,830,0,0,0
531200,42.2734417577082,-5.32045847147864,830,0,0,0
531300,42.2734501749338,-5.32047197843904,830,0,0,0
531400,42.2734586540699,-5.32048558474787,830,0,0,0
531500,42.2734671951165,-5.32049929040516,830,0,0,0
531600,42.2734757980736,-5.32051309541096,830,0,0,0
531700,42.2734844629412,-5.3205269997653,830,0,0,0
531800,42.2734931897193,-5.32054100346823,830,0,0,0
531900,42.2735019784079,-5.32055510651979,830,0,0,0
532000,42.273510829007,-5.32056930892001,830,0,0,0
532100,42.2735197415166,-5.32058361066894,830,0,0,0
532200,42.2735287159367,-5.32059801176663,830,0,0,0
532300,42.2735377522673,-5.3206125122131,830,0,0,0
532400,42.2735468505083,-5.32062711200842,830,0,0,0
532500,42.2735560106599,-5.32064181115261,830,0,0,0
532600,42.2735652327219,-5.32065660964573,830,0,0,0
532700,42.2735745166945,-5.32067150748781,830,0,0,0
532800,42.2735838625776,-5.3206865046789,830,0,0,0
532900,42.2735932703711,-5.32070160121905,830,0,0,0
533000,42.2736027400751,-5.3207167971083,830,0,0,0
533100,42.2736122716896,-5.32073209234668,830,0,0,0
533200,42.2736218652147,-5.32074748693426,830,0,0,0
533300,42.2736315206502,-5.32076298087107,830,0,0,0
533400,42.2736412379961,-5.32077857415715,830,0,0,0
533500,42.2736510172527,-5.32079426679256,830,0,0,0
533600,42.2736608584196,-5.32081005877735,830,0,0,0
533700,42.2736707614971,-5.32082595011154,830,0,0,0
533800,42.273680726485,-5.3208419407952,830,0,0,0
533900,42.2736907533835,-5.32085803082838,830,0,0,0
534000,42.2737008421924,-5.3208742202111,830,0,0,0
534100,42.2737109929119,-5.32089050894344,830,0,0,0
534200,42.2737212055418,-5.32090689702543,830,0,0,0
534300,42.2737314800822,-5.32092338445711,830,0,0,0
534400,42.2737418165331,-5.32093997123855,830,0,0,0
534500,42.2737522148945,-5.32095665736979,830,0,0,0
534600,42.2737626751663,-5.32097344285087,830,0,0,0
534700,42.2737731973487,-5.32099032768185,830,0,0,0
534800,42.2737837814415,-5.32100731186277,830,0,0,0
534900,42.2737944274449,-5.32102439539369,830,0,0,0
535000,42.2738051353587,-5.32104157827466,830,0,0,0
535100,42.273815905183,-5.32105886050572,830,0,0,0
535200,42.2738267369178,-5.32107624208693,830,0,0,0
535300,42.273837630563,-5.32109372301834,830,0,0,0
535400,42.2738485861188,-5.3211113033,830,0,0,0
535500,42.273859603585,-5.32112898293196,830,0,0,0
535600,42.2738706829617,-5.32114676191427,830,0,0,0
535700,42.273881824249,-5.32116464024698,830,0,0,0
535800,42.2738930274466,-5.32118261793016,830,0,0,0
535900,42.2739042925548,-5.32120069496384,830,0,0,0
536000,42.2739156195735,-5.32121887134809,830,0,0,0
536100,42.2739270085026,-5.32123714708296,830,0,0,0
536200,42.2739384593422,-5.3212555221685,830,0,0,0
536300,42.2739499720923,-5.32127399660476,830,0,0,0
536400,42.2739615467529,-5.3212925703918,830,0,0,0
536500,42.273973183324,-5.32131124352967,830,0,0,0
536600,42.2739848818055,-5.32133001601844,830,0,0,0
536700,42.2739966421975,-5.32134888785814,830,0,0,0
536800,42.2740084645,-5.32136785904884,830,0,0,0
536900,42.274020348713,-5.3213869295906,830,0,0,0
537000,42.2740322948365,-5.32140609948347,830,0,0,0
537100,42.2740443028704,-5.32142536872751,830,0,0,0
537200,42.2740563728148,-5.32144473732277,830,0,0,0
537300,42.2740685046697,-5.32146420526931,830,0,0,0
537400,42.2740806984351,-5.32148377256718,830,0,0,0
537500,42.2740929541109,-5.32150343921646,830,0,0,0
537600,42.2741052716973,-5.32152320521718,830,0,0,0
537700,42.2741176511941,-5.32154307056941,830,0,0,0
537800,42.2741300926013,-5.32156303527322,830,0,0,0
537900,42.2741425959191,-5.32158309932865,830,0,0,0
538000,42.2741551611473,-5.32160326273577,830,0,0,0
538100,42.274167788286,-5.32162352549463,830,0,0,0
538200,42.2741804773352,-5.3216438876053,830,0,0,0
538300,42.2741932282948,-5.32166434906783,830,0,0,0
538400,42.2742060411649,-5.32168490988229,830,0,0,0
538500,42.2742189159455,-5.32170557004873,830,0,0,0
538600,42.2742318526366,-5.32172632956722,830,0,0,0
538700,42.2742448512382,-5.32174718843782,830,0,0,0
538800,42.2742579117501,-5.32176814666059,830,0,0,0
538900,42.2742710341726,-5.32178920423558,830,0,0,0
539000,42.2742842185056,-5.32181036116287,830,0,0,0
539100,42.274297464749,-5.32183161744251,830,0,0,0
539200,42.2743107729029,-5.32185297307456,830,0,0,0
539300,42.2743241429673,-5.3218744280591,830,0,0,0
539400,42.2743375749421,-5.32189598239618,830,0,0,0
539500,42.2743510688274,-5.32191763608586,830,0,0,0
539600,42.2743646246231,-5.32193938912821,830,0,0,0
539700,42.2743782423294,-5.3219612415233,830,0,0,0
539800,42.2743919219461,-5.32198319327118,830,0,0,0
539900,42.2744056634732,-5.32200524437192,830,0,0,0
540000,42.2744194669109,-5.32202739482559,830,0,0,0
540100,42.274433332259,-5.32204964463225,830,0,0,0
540200,42.2744472595175,-5.32207199379196,830,0,0,0
540300,42.2744612486865,-5.3220944423048,830,0,0,0
540400,42.274475299766,-5.32211699017082,830,0,0,0
540500,42.274489412756,-5.3221396373901,830,0,0,0
540600,42.2745035876564,-5.3221623839627,830,0,0,0
540700,42.2745178244673,-5.32218522988869,830,0,0,0
540800,42.2745321231886,-5.32220817516813,830,0,0,0
540900,42.2745464838204,-5.3222312198011,830,0,0,0
541000,42.2745609063627,-5.32225436378765,830,0,0,0
541100,42.2745753908154,-5.32227760712786,830,0,0,0
541200,42.2745899371786,-5.3223009498218,830,0,0,0
541300,42.2746045454523,-5.32232439186953,830,0,0,0
541400,42.2746192156364,-5.32234793327112,830,0,0,0
541500,42.274633947731,-5.32237157402665,830,0,0,0
541600,42.274648741736,-5.32239531413618,830,0,0,0
541700,42.2746635976515,-5.32241915359978,830,0,0,0
541800,42.2746785154774,-5.32244309241752,830,0,0,0
541900,42.2746934952138,-5.32246713058947,830,0,0,0
542000,42.2747085368607,-5.32249126811571,830,0,0,0
542100,42.274723640418,-5.3225155049963,830,0,0,0
542200,42.2747388058857,-5.32253984123131,830,0,0,0
542300,42.274754033264,-5.32256427682082,830,0,0,0
542400,42.2747693225527,-5.32258881176489,830,0,0,0
542500,42.2747846737518,-5.32261344606361,830,0,0,0
542600,42.2748000868614,-5.32263817971704,830,0,0,0
542700,42.2748155618814,-5.32266301272525,830,0,0,0
542800,42.2748310988119,-5.32268794508832,830,0,0,0
542900,42.2748466976529,-5.32271297680632,830,0,0,0
543000,42.2748623584043,-5.32273810787932,830,0,0,0
543100,42.2748780810661,-5.3227633383074,830,0,0,0
543200,42.2748938656384,-5.32278866809064,830,0,0,0
543300,42.2749097121212,-5.3228140972291,830,0,0,0
543400,42.2749256205144,-5.32283962572286,830,0,0,0
543500,42.274941590818,-5.322865253572,830,0,0,0
543600,42.2749576230321,-5.32289098077659,830,0,0,0
543700,42.2749737171567,-5.3229168073367,830,0,0,0
543800,42.2749898731917,-5.32294273325242,830,0,0,0
543900,42.2750060911371,-5.32296875852382,830,0,0,0
544000,42.275022370993,-5.32299488315097,830,0,0,0
544100,42.2750387127593,-5.32302110713396,830,0,0,0
544200,42.2750551164361,-5.32304743047285,830,0,0,0
544300,42.2750715820234,-5.32307385316773,830,0,0,0
544400,42.275088109521,-5.32310037521867,830,0,0,0
544500,42.2751046989291,-5.32312699662576,830,0,0,0
544600,42.2751213502477,-5.32315371738906,830,0,0,0
544700,42.2751380634767,-5.32318053750867,830,0,0,0
544800,42.2751548386161,-5.32320745698465,830,0,0,0
544900,42.275171675666,-5.32323447581709,830,0,0,0
545000,42.2751885746263,-5.32326159400606,830,0,0,0
545100,42.2752055354971,-5.32328881155165,830,0,0,0
545200,42.2752225582783,-5.32331612845393,830,0,0,0
545300,42.2752396429699,-5.32334354471299,830,0,0,0
545400,42.275256789572,-5.3233710603289,830,0,0,0
545500,42.2752739980846,-5.32339867530175,830,0,0,0
545600,42.2752912685075,-5.32342638963162,830,0,0,0
545700,42.2753086008409,-5.32345420331859,830,0,0,0
545800,42.2753259950848,-5.32348211636274,830,0,0,0
545900,42.275343451239,-5.32351012876415,830,0,0,0
546000,42.2753609693037,-5.3235382405229,830,0,0,0
546100,42.2753785492789,-5.32356645163909,830,0,0,0
546200,42.2753961911645,-5.32359476211278,830,0,0,0
546300,42.2754138949605,-5.32362317194407,830,0,0,0
546400,42.2754316606669,-5.32365168113303,830,0,0,0
546500,42.2754494882838,-5.32368028967976,830,0,0,0
546600,42.2754673778111,-5.32370899758433,830,0,0,0
546700,42.2754853292489,-5.32373780484683,830,0,0,0
546800,42.275503342597,-5.32376671146734,830,0,0,0
546900,42.2755214178556,-5.32379571744595,830,0,0,0
547000,42.2755395550247,-5.32382482278274,830,0,0,0
547100,42.2755577541041,-5.32385402747781,830,0,0,0
547200,42.275576015094,-5.32388333153123,830,0,0,0
547300,42.2755943379943,-5.32391273494308,830,0,0,0
547400,42.2756127228051,-5.32394223771347,830,0,0,0
547500,42.2756311695263,-5.32397183984247,830,0,0,0
547600,42.2756496781579,-5.32400154133017,830,0,0,0
547700,42.2756682486999,-5.32403134217666,830,0,0,0
547800,42.2756868811523,-5.32406124238203,830,0,0,0
547900,42.2757055755152,-5.32409124194635,830,0,0,0
548000,42.2757243317885,-5.32412134086973,830,0,0,0
548100,42.2757431499722,-5.32415153915225,830,0,0,0
548200,42.2757620300664,-5.324181836794,830,0,0,0
548300,42.2757809720709,-5.32421223379507,830,0,0,0
548400,42.2757999759859,-5.32424273015554,830,0,0,0
548500,42.2758190418113,-5.32427332587551,830,0,0,0
548600,42.2758381695472,-5.32430402095506,830,0,0,0
548700,42.2758573591934,-5.32433481539429,830,0,0,0
548800,42.2758766107501,-5.32436570919329,830,0,0,0
548900,42.2758959242172,-5.32439670235214,830,0,0,0
549000,42.2759152995947,-5.32442779487095,830,0,0,0
549100,42.2759347368826,-5.32445898674979,830,0,0,0
549200,42.275954236081,-5.32449027798877,830,0,0,0
549300,42.2759737971897,-5.32452166858796,830,0,0,0
549400,42.2759934202089,-5.32455315854748,830,0,0,0
549500,42.2760131051385,-5.3245847478674,830,0,0,0
549600,42.2760328519785,-5.32461643654782,830,0,0,0
549700,42.2760526607289,-5.32464822458884,830,0,0,0
549800,42.2760725313897,-5.32468011199054,830,0,0,0
549900,42.2760924639609,-5.32471209875302,830,0,0,0
550000,42.2761124584426,-5.32474418487638,830,0,0,0
550100,42.2761325148346,-5.32477637036071,830,0,0,0
550200,42.2761526331371,-5.3248086552061,830,0,0,0
550300,42.27617281335,-5.32484103941265,830,0,0,0
550400,42.2761930554733,-5.32487352298045,830,0,0,0
550500,42.276213359507,-5.3249061059096,830,0,0,0
550600,42.2762337254511,-5.3249387882002,830,0,0,0
550700,42.2762541533056,-5.32497156985233,830,0,0,0
550800,42.2762746430705,-5.3250044508661,830,0,0,0
550900,42.2762951947458,-5.32503743124161,830,0,0,0
551000,42.2763158083315,-5.32507051097894,830,0,0,0
551100,42.2763364838277,-5.32510369007821,830,0,0,0
551200,42.2763572212342,-5.32513696853949,830,0,0,0
551300,42.2763780205511,-5.3251703463629,830,0,0,0
551400,42.2763988817785,-5.32520382354853,830,0,0,0
551500,42.2764198049162,-5.32523740009648,830,0,0,0
551600,42.2764407899643,-5.32527107600685,830,0,0,0
551700,42.2764618369229,-5.32530485127973,830,0,0,0
551800,42.2764829457918,-5.32533872591523,830,0,0,0
551900,42.2765041165712,-5.32537269991344,830,0,0,0
552000,42.2765253492609,-5.32540677327447,830,0,0,0
552100,42.276546643861,-5.32544094599841,830,0,0,0
552200,42.2765680003716,-5.32547521808537,830,0,0,0
552300,42.2765894187925,-5.32550958953544,830,0,0,0
552400,42.2766108991238,-5.32554406034873,830,0,0,0
552500,42.2766324413655,-5.32557863052534,830,0,0,0
552600,42.2766540455177,-5.32561330006537,830,0,0,0
552700,42.2766757115801,-5.32564806896892,830,0,0,0
552800,42.2766974395531,-5.32568293723609,830,0,0,0
552900,42.2767192294363,-5.32571790486699,830,0,0,0
553000,42.27674108123,-5.32575297186171,830,0,0,0
553100,42.2767629949341,-5.32578813822037,830,0,0,0
553200,42.2767849705485,-5.32582340394306,830,0,0,0
553300,42.2768070080734,-5.32585876902989,830,0,0,0
553400,42.2768291075086,-5.32589423348097,830,0,0,0
553500,42.2768512688542,-5.32592979729638,830,0,0,0
553600,42.2768734921102,-5.32596546047625,830,0,0,0
553700,42.2768957772766,-5.32600122302068,830,0,0,0
553800,42.2769181243534,-5.32603708492976,830,0,0,0
553900,42.2769405333406,-5.32607304620362,830,0,0,0
554000,42.2769630042381,-5.32610910684234,830,0,0,0
554100,42.2769855060908,-5.32614521716996,830,0,0,0
554200,42.2770080079434,-5.32618132751042,830,0,0,0
554300,42.2770305097959,-5.32621743786373,830,0,0,0
554400,42.2770530116484,-5.32625354822989,830,0,0,0
554500,42.2770755135007,-5.32628965860889,830,0,0,0
554600,42.2770980153529,-5.32632576900074,830,0,0,0
554700,42.2771205172051,-5.32636187940544,830,0,0,0
554800,42.2771430190572,-5.32639798982298,830,0,0,0
554900,42.2771655209092,-5.32643410025337,830,0,0,0
555000,42.2771880227611,-5.3264702106966,830,0,0,0
555100,42.2772105246129,-5.32650632115269,830,0,0,0
555200,42.2772330264646,-5.32654243162162,830,0,0,0
555300,42.2772555283162,-5.32657854210339,830,0,0,0
555400,42.2772780301678,-5.32661465259802,830,0,0,0
555500,42.2773005320192,-5.32665076310549,830,0,0,0
555600,42.2773230338706,-5.3266868736258,830,0,0,0
555700,42.2773455357219,-5.32672298415897,830,0,0,0
555800,42.2773680375731,-5.32675909470498,830,0,0,0
555900,42.2773905394242,-5.32679520526383,830,0,0,0
556000,42.2774130412752,-5.32683131583554,830,0,0,0
556100,42.2774355431261,-5.32686742642009,830,0,0,0
556200,42.2774580449769,-5.32690353701748,830,0,0,0
556300,42.2774805468277,-5.32693964762773,830,0,0,0
556400,42.2775030486783,-5.32697575825082,830,0,0,0
556500,42.2775255505289,-5.32701186888676,830,0,0,0
556600,42.2775480523794,-5.32704797953554,830,0,0,0
556700,42.2775705542298,-5.32708409019717,830,0,0,0
556800,42.2775930560801,-5.32712020087165,830,0,0,0
556900,42.2776155579303,-5.32715631155897,830,0,0,0
557000,42.2776380597804,-5.32719242225915,830,0,0,0
557100,42.2776605616305,-5.32722853297216,830,0,0,0
557200,42.2776830634804,-5.32726464369803,830,0,0,0
557300,42.2777055653303,-5.32730075443674,830,0,0,0
557400,42.27772806718,-5.3273368651883,830,0,0,0
557500,42.2777505690297,-5.32737297595271,830,0,0,0
557600,42.2777730708793,-5.32740908672996,830,0,0,0
557700,42.2777955727288,-5.32744519752006,830,0,0,0
557800,42.2778180745782,-5.32748130832301,830,0,0,0
557900,42.2778405764276,-5.32751741913881,830,0,0,0
558000,42.2778630782768,-5.32755352996745,830,0,0,0
558100,42.2778855801259,-5.32758964080894,830,0,0,0
558200,42.277908081975,-5.32762575166328,830,0,0,0
558300,42.277930583824,-5.32766186253046,830,0,0,0
